startTime,endTime,fdn,subNetwork,meContext,managedElement,kpiJobId,siteId,cellId,sector,easting,northing,azimuth,DL_PRB_UTIL_PCT,ACTIVE_RRC_CONN_UES,DL_CELL_THP_MBPS,AVG_CQI,AVG_SINR_DB,AVG_RSRP_DBM
2026-07-01 13:15:00,2026-07-01 13:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,93.11,243.0,243.01,8.46,14.29,-96.67
2026-07-01 13:30:00,2026-07-01 13:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,94.14,243.0,243.33,8.95,15.51,-97.36
2026-07-01 13:45:00,2026-07-01 14:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,98.0,264.0,210.48,8.38,14.28,-94.74
2026-07-01 14:00:00,2026-07-01 14:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,98.0,260.0,211.53,8.31,13.54,-98.04
2026-07-01 14:15:00,2026-07-01 14:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,95.25,249.0,227.44,8.6,14.9,-96.94
2026-07-01 14:30:00,2026-07-01 14:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,83.45,220.0,313.14,9.51,17.35,-96.34
2026-07-01 14:45:00,2026-07-01 15:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,80.03,208.0,309.15,8.51,15.11,-96.37
2026-07-01 15:00:00,2026-07-01 15:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,80.07,204.0,315.02,9.39,15.81,-94.31
2026-07-01 15:15:00,2026-07-01 15:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,87.42,239.0,291.21,9.77,16.3,-93.94
2026-07-01 15:30:00,2026-07-01 15:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,92.93,246.0,257.85,9.37,15.17,-94.28
2026-07-01 15:45:00,2026-07-01 16:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,83.94,208.0,284.3,8.2,14.06,-96.57
2026-07-01 16:00:00,2026-07-01 16:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,81.29,219.0,295.67,8.63,14.49,-93.35
2026-07-01 16:15:00,2026-07-01 16:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,85.36,227.0,266.7,8.28,13.51,-97.06
2026-07-01 16:30:00,2026-07-01 16:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,87.32,234.0,282.33,9.01,15.24,-95.12
2026-07-01 16:45:00,2026-07-01 17:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,89.69,244.0,251.84,8.46,13.84,-95.26
2026-07-01 17:00:00,2026-07-01 17:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,94.84,249.0,226.56,8.67,14.19,-93.66
2026-07-01 17:15:00,2026-07-01 17:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,98.0,259.0,206.09,8.59,15.12,-95.05
2026-07-01 17:30:00,2026-07-01 17:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,98.0,249.0,202.99,8.41,14.61,-93.51
2026-07-01 17:45:00,2026-07-01 18:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,89.0,231.0,257.0,8.25,13.49,-96.61
2026-07-01 18:00:00,2026-07-01 18:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,79.55,216.0,308.88,8.8,15.76,-94.13
2026-07-01 18:15:00,2026-07-01 18:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,86.22,227.0,276.39,8.78,15.43,-93.93
2026-07-01 18:30:00,2026-07-01 18:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,81.48,212.0,315.54,9.96,17.41,-94.59
2026-07-01 18:45:00,2026-07-01 19:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,95.22,253.0,227.33,8.69,15.14,-96.71
2026-07-01 19:00:00,2026-07-01 19:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,91.63,235.0,259.2,9.47,16.19,-95.9
2026-07-01 19:15:00,2026-07-01 19:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,88.19,228.0,284.65,9.7,17.48,-94.64
2026-07-01 19:30:00,2026-07-01 19:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,88.31,238.0,271.27,8.77,16.76,-94.46
2026-07-01 19:45:00,2026-07-01 20:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,91.25,228.0,242.24,8.45,14.02,-96.78
2026-07-01 20:00:00,2026-07-01 20:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,93.17,242.0,247.35,8.72,14.89,-97.06
2026-07-01 20:15:00,2026-07-01 20:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,98.0,259.0,223.7,10.61,17.98,-94.05
2026-07-01 20:30:00,2026-07-01 20:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,84.52,225.0,286.88,8.53,14.7,-94.08
2026-07-01 20:45:00,2026-07-01 21:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,92.87,239.0,244.82,8.86,15.07,-93.91
2026-07-01 21:00:00,2026-07-01 21:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,98.0,262.0,226.12,9.06,15.87,-93.32
2026-07-01 21:15:00,2026-07-01 21:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,90.1,238.0,259.19,8.9,15.75,-95.3
2026-07-01 21:30:00,2026-07-01 21:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,84.49,231.0,288.1,8.69,15.12,-97.38
2026-07-01 21:45:00,2026-07-01 22:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,79.21,213.0,316.97,9.39,17.03,-93.34
2026-07-01 22:00:00,2026-07-01 22:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,78.14,204.0,305.18,8.62,14.51,-95.38
2026-07-01 22:15:00,2026-07-01 22:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,75.37,206.0,309.44,9.18,15.76,-92.89
2026-07-01 22:30:00,2026-07-01 22:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,79.38,209.0,314.72,9.14,16.47,-96.31
2026-07-01 22:45:00,2026-07-01 23:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,77.78,208.0,321.08,9.05,14.9,-93.93
2026-07-01 23:00:00,2026-07-01 23:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,63.97,165.0,278.55,10.07,18.32,-96.21
2026-07-01 23:15:00,2026-07-01 23:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,70.26,179.0,303.57,9.83,17.25,-93.07
2026-07-01 23:30:00,2026-07-01 23:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,62.41,154.0,283.56,10.65,18.39,-96.82
2026-07-01 23:45:00,2026-07-02 00:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,59.08,152.0,278.82,11.25,19.34,-94.64
2026-07-02 00:00:00,2026-07-02 00:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,60.2,159.0,248.64,9.08,17.41,-94.9
2026-07-02 00:15:00,2026-07-02 00:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,52.78,135.0,241.95,9.58,16.04,-95.41
2026-07-02 00:30:00,2026-07-02 00:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,52.78,141.0,244.5,10.25,17.98,-94.59
2026-07-02 00:45:00,2026-07-02 01:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,53.26,139.0,247.66,10.29,17.87,-95.55
2026-07-02 01:00:00,2026-07-02 01:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,59.33,156.0,266.63,10.19,18.4,-95.12
2026-07-02 01:15:00,2026-07-02 01:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,39.63,113.0,202.75,10.19,17.5,-94.06
2026-07-02 01:30:00,2026-07-02 01:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,47.95,136.0,232.08,9.82,16.43,-95.57
2026-07-02 01:45:00,2026-07-02 02:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,41.75,100.0,207.08,10.31,17.87,-94.44
2026-07-02 02:00:00,2026-07-02 02:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,53.49,133.0,253.94,10.97,19.09,-93.66
2026-07-02 02:15:00,2026-07-02 02:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,40.88,109.0,213.4,11.09,18.56,-95.44
2026-07-02 02:30:00,2026-07-02 02:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,51.81,134.0,237.63,10.38,17.39,-94.43
2026-07-02 02:45:00,2026-07-02 03:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,43.37,104.0,205.46,9.95,18.03,-95.76
2026-07-02 03:00:00,2026-07-02 03:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,56.92,153.0,261.18,10.12,17.34,-92.56
2026-07-02 03:15:00,2026-07-02 03:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,41.21,101.0,211.16,11.26,19.52,-93.75
2026-07-02 03:30:00,2026-07-02 03:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,45.08,123.0,225.7,10.41,18.27,-96.12
2026-07-02 03:45:00,2026-07-02 04:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,47.32,131.0,236.72,11.29,19.93,-92.05
2026-07-02 04:00:00,2026-07-02 04:15:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,43.7,123.0,207.14,9.69,18.12,-93.88
2026-07-02 04:15:00,2026-07-02 04:30:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,36.38,91.0,196.01,10.39,18.51,-95.3
2026-07-02 04:30:00,2026-07-02 04:45:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,45.8,121.0,220.69,10.53,18.98,-91.22
2026-07-02 04:45:00,2026-07-02 05:00:00,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550","SubNetwork=RootNetwork1,SubNetwork=SubNetwork1",meContext01,1,ee3d8b22-e670-40b7-b63d-8f61799131e8,605,550,2,499873.31,6003030.68,214.6,35.03,100.0,182.16,10.15,18.68,-94.33
